country;description;code;variable;versao;2009
JPN;Electrical and Optical Equipment;30t33;producao_bruta_pm;Alternativa 2;361112,305
JPN;Transport Equipment;34t35;producao_bruta_pm;Alternativa 2;424883,1364
JPN;"Manufacturing, Nec; Recycling";36t37;producao_bruta_pm;Alternativa 2;34443,21256
JPN;Electricity, Gas and Water Supply;E;producao_bruta_pm;Alternativa 2;263040,0574
JPN;Construction;F;producao_bruta_pm;Alternativa 2;652374,4106
JPN;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;producao_bruta_pm;Alternativa 2;115261,0384
JPN;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;producao_bruta_pm;Alternativa 2;554744,2179
JPN;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;producao_bruta_pm;Alternativa 2;302103,922
JPN;Hotels and Restaurants;H;producao_bruta_pm;Alternativa 2;301093,4191
JPN;Inland Transport;60;producao_bruta_pm;Alternativa 2;218249,3173
JPN;Water Transport;61;producao_bruta_pm;Alternativa 2;74966,8097
JPN;Air Transport;62;producao_bruta_pm;Alternativa 2;35307,24043
JPN;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;producao_bruta_pm;Alternativa 2;65435,48192
JPN;Post and Telecommunications;64;producao_bruta_pm;Alternativa 2;169981,4073
JPN;Financial Intermediation;J;producao_bruta_pm;Alternativa 2;423789,3415
JPN;Real Estate Activities;70;producao_bruta_pm;Alternativa 2;738948,4791
JPN;Renting of M&Eq and Other Business Activities;71t74;producao_bruta_pm;Alternativa 2;782674,1656
JPN;"Public Admin and Defence; Compulsory Social Security";L;producao_bruta_pm;Alternativa 2;633847,5668
JPN;Education;M;producao_bruta_pm;Alternativa 2;228880,6355
JPN;Health and Social Work;N;producao_bruta_pm;Alternativa 2;453977,952
JPN;Other Community, Social and Personal Services;O;producao_bruta_pm;Alternativa 2;421757,2071
JPN;Private Households with Employed Persons;P;producao_bruta_pm;Alternativa 2;0
MEX;Agriculture, Hunting, Forestry and Fishing;AtB;producao_bruta_pm;Alternativa 2;52523,02392
MEX;Mining and Quarrying;C;producao_bruta_pm;Alternativa 2;80249,24839
MEX;Food, Beverages and Tobacco;15t16;producao_bruta_pm;Alternativa 2;115635,5472
MEX;Textiles and Textile Products;17t18;producao_bruta_pm;Alternativa 2;14379,71242
MEX;Leather, Leather and Footwear;19;producao_bruta_pm;Alternativa 2;4510,47216
MEX;Wood and Products of Wood and Cork;20;producao_bruta_pm;Alternativa 2;3588,19973
MEX;Pulp, Paper, Paper , Printing and Publishing;21t22;producao_bruta_pm;Alternativa 2;17293,50055
MEX;Coke, Refined Petroleum and Nuclear Fuel;23;producao_bruta_pm;Alternativa 2;39495,1875
MEX;Chemicals and Chemical Products;24;producao_bruta_pm;Alternativa 2;45286,93625
MEX;Rubber and Plastics;25;producao_bruta_pm;Alternativa 2;12030,04202
MEX;Other Non-Metallic Mineral;26;producao_bruta_pm;Alternativa 2;16155,73147
MEX;Basic Metals and Fabricated Metal;27t28;producao_bruta_pm;Alternativa 2;46327,03667
MEX;Machinery, Nec;29;producao_bruta_pm;Alternativa 2;9671,96947
MEX;Electrical and Optical Equipment;30t33;producao_bruta_pm;Alternativa 2;70420,3355
MEX;Transport Equipment;34t35;producao_bruta_pm;Alternativa 2;61749,77144
MEX;"Manufacturing, Nec; Recycling";36t37;producao_bruta_pm;Alternativa 2;14305,49795
MEX;Electricity, Gas and Water Supply;E;producao_bruta_pm;Alternativa 2;29263,70612
MEX;Construction;F;producao_bruta_pm;Alternativa 2;122690,4452
MEX;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;producao_bruta_pm;Alternativa 2;12669,55549
MEX;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;producao_bruta_pm;Alternativa 2;89085,9791
MEX;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;producao_bruta_pm;Alternativa 2;78373,40427
MEX;Hotels and Restaurants;H;producao_bruta_pm;Alternativa 2;26593,5789
MEX;Inland Transport;60;producao_bruta_pm;Alternativa 2;71912,324
MEX;Water Transport;61;producao_bruta_pm;Alternativa 2;998,4043
MEX;Air Transport;62;producao_bruta_pm;Alternativa 2;6756,0782
MEX;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;producao_bruta_pm;Alternativa 2;9186,12599
MEX;Post and Telecommunications;64;producao_bruta_pm;Alternativa 2;39017,83938
MEX;Financial Intermediation;J;producao_bruta_pm;Alternativa 2;58952,88135
MEX;Real Estate Activities;70;producao_bruta_pm;Alternativa 2;87577,46196
MEX;Renting of M&Eq and Other Business Activities;71t74;producao_bruta_pm;Alternativa 2;74352,12024
MEX;"Public Admin and Defence; Compulsory Social Security";L;producao_bruta_pm;Alternativa 2;52647,25283
MEX;Education;M;producao_bruta_pm;Alternativa 2;49265,10589
MEX;Health and Social Work;N;producao_bruta_pm;Alternativa 2;35257,22437
MEX;Other Community, Social and Personal Services;O;producao_bruta_pm;Alternativa 2;19412,93841
MEX;Private Households with Employed Persons;P;producao_bruta_pm;Alternativa 2;4127,26536
USA;Agriculture, Hunting, Forestry and Fishing;AtB;producao_bruta_pm;Alternativa 2;342488
USA;Mining and Quarrying;C;producao_bruta_pm;Alternativa 2;349301
USA;Food, Beverages and Tobacco;15t16;producao_bruta_pm;Alternativa 2;776070
USA;Textiles and Textile Products;17t18;producao_bruta_pm;Alternativa 2;59335,94141
USA;Leather, Leather and Footwear;19;producao_bruta_pm;Alternativa 2;2735,05664
USA;Wood and Products of Wood and Cork;20;producao_bruta_pm;Alternativa 2;78755
USA;Pulp, Paper, Paper , Printing and Publishing;21t22;producao_bruta_pm;Alternativa 2;425812,25
USA;Coke, Refined Petroleum and Nuclear Fuel;23;producao_bruta_pm;Alternativa 2;473610
USA;Chemicals and Chemical Products;24;producao_bruta_pm;Alternativa 2;600707
USA;Rubber and Plastics;25;producao_bruta_pm;Alternativa 2;167664
USA;Other Non-Metallic Mineral;26;producao_bruta_pm;Alternativa 2;91550
USA;Basic Metals and Fabricated Metal;27t28;producao_bruta_pm;Alternativa 2;479242
USA;Machinery, Nec;29;producao_bruta_pm;Alternativa 2;277200,7188
USA;Electrical and Optical Equipment;30t33;producao_bruta_pm;Alternativa 2;483731,7813
USA;Transport Equipment;34t35;producao_bruta_pm;Alternativa 2;590906
USA;"Manufacturing, Nec; Recycling";36t37;producao_bruta_pm;Alternativa 2;137914,2031
USA;Electricity, Gas and Water Supply;E;producao_bruta_pm;Alternativa 2;387527
USA;Construction;F;producao_bruta_pm;Alternativa 2;1155286
USA;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;producao_bruta_pm;Alternativa 2;210375,7031
USA;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;producao_bruta_pm;Alternativa 2;1008868
USA;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;producao_bruta_pm;Alternativa 2;1183829,75
USA;Hotels and Restaurants;H;producao_bruta_pm;Alternativa 2;761985
USA;Inland Transport;60;producao_bruta_pm;Alternativa 2;340795
USA;Water Transport;61;producao_bruta_pm;Alternativa 2;33753
USA;Air Transport;62;producao_bruta_pm;Alternativa 2;133026
USA;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;producao_bruta_pm;Alternativa 2;196145
USA;Post and Telecommunications;64;producao_bruta_pm;Alternativa 2;618645,3125
USA;Financial Intermediation;J;producao_bruta_pm;Alternativa 2;2429350,5
USA;Real Estate Activities;70;producao_bruta_pm;Alternativa 2;2302772
USA;Renting of M&Eq and Other Business Activities;71t74;producao_bruta_pm;Alternativa 2;2868854,75
USA;"Public Admin and Defence; Compulsory Social Security";L;producao_bruta_pm;Alternativa 2;2946823
USA;Education;M;producao_bruta_pm;Alternativa 2;223871
USA;Health and Social Work;N;producao_bruta_pm;Alternativa 2;1687379
USA;Other Community, Social and Personal Services;O;producao_bruta_pm;Alternativa 2;958630,4375
USA;Private Households with Employed Persons;P;producao_bruta_pm;Alternativa 2;17959,80469
BRA;Agriculture, Hunting, Forestry and Fishing;AtB;producao_bruta_pd;Alternativa 2;355123,9261
BRA;Mining and Quarrying;C;producao_bruta_pd;Alternativa 2;31571,04884
BRA;Food, Beverages and Tobacco;15t16;producao_bruta_pd;Alternativa 2;313197,5596
BRA;Textiles and Textile Products;17t18;producao_bruta_pd;Alternativa 2;116744,3107
BRA;Leather, Leather and Footwear;19;producao_bruta_pd;Alternativa 2;25601,80029
BRA;Wood and Products of Wood and Cork;20;producao_bruta_pd;Alternativa 2;26761,81732
BRA;Pulp, Paper, Paper , Printing and Publishing;21t22;producao_bruta_pd;Alternativa 2;58129,76618
BRA;Coke, Refined Petroleum and Nuclear Fuel;23;producao_bruta_pd;Alternativa 2;65197,42366
BRA;Chemicals and Chemical Products;24;producao_bruta_pd;Alternativa 2;57119,61523
BRA;Rubber and Plastics;25;producao_bruta_pd;Alternativa 2;27875,61558
BRA;Other Non-Metallic Mineral;26;producao_bruta_pd;Alternativa 2;31960,22475
BRA;Basic Metals and Fabricated Metal;27t28;producao_bruta_pd;Alternativa 2;74564,50947
BRA;Machinery, Nec;29;producao_bruta_pd;Alternativa 2;43052,3306
BRA;Electrical and Optical Equipment;30t33;producao_bruta_pd;Alternativa 2;43098,37582
BRA;Transport Equipment;34t35;producao_bruta_pd;Alternativa 2;70461,65008
BRA;"Manufacturing, Nec; Recycling";36t37;producao_bruta_pd;Alternativa 2;46233,49506
BRA;Electricity, Gas and Water Supply;E;producao_bruta_pd;Alternativa 2;42778,9238
BRA;Construction;F;producao_bruta_pd;Alternativa 2;219234,2017
BRA;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;producao_bruta_pd;Alternativa 2;0
BRA;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;producao_bruta_pd;Alternativa 2;0
BRA;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;producao_bruta_pd;Alternativa 2;0
BRA;Hotels and Restaurants;H;producao_bruta_pd;Alternativa 2;0
BRA;Inland Transport;60;producao_bruta_pd;Alternativa 2;118318,1612
BRA;Water Transport;61;producao_bruta_pd;Alternativa 2;3081,250576
BRA;Air Transport;62;producao_bruta_pd;Alternativa 2;5011,950585
BRA;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;producao_bruta_pd;Alternativa 2;0
BRA;Post and Telecommunications;64;producao_bruta_pd;Alternativa 2;0
BRA;Financial Intermediation;J;producao_bruta_pd;Alternativa 2;0
BRA;Real Estate Activities;70;producao_bruta_pd;Alternativa 2;0
BRA;Renting of M&Eq and Other Business Activities;71t74;producao_bruta_pd;Alternativa 2;0
BRA;"Public Admin and Defence; Compulsory Social Security";L;producao_bruta_pd;Alternativa 2;0
BRA;Education;M;producao_bruta_pd;Alternativa 2;326811,2037
BRA;Health and Social Work;N;producao_bruta_pd;Alternativa 2;173924,8224
BRA;Other Community, Social and Personal Services;O;producao_bruta_pd;Alternativa 2;0
BRA;Private Households with Employed Persons;P;producao_bruta_pd;Alternativa 2;0
JPN;Agriculture, Hunting, Forestry and Fishing;AtB;producao_bruta_pd;Alternativa 2;173562,5411
JPN;Mining and Quarrying;C;producao_bruta_pd;Alternativa 2;19723,99299
JPN;Food, Beverages and Tobacco;15t16;producao_bruta_pd;Alternativa 2;277234,5839
JPN;Textiles and Textile Products;17t18;producao_bruta_pd;Alternativa 2;33180,5194
JPN;Leather, Leather and Footwear;19;producao_bruta_pd;Alternativa 2;2918,158528
JPN;Wood and Products of Wood and Cork;20;producao_bruta_pd;Alternativa 2;35256,71909
JPN;Pulp, Paper, Paper , Printing and Publishing;21t22;producao_bruta_pd;Alternativa 2;71165,94923
JPN;Coke, Refined Petroleum and Nuclear Fuel;23;producao_bruta_pd;Alternativa 2;109288,7045
JPN;Chemicals and Chemical Products;24;producao_bruta_pd;Alternativa 2;103739,388
JPN;Rubber and Plastics;25;producao_bruta_pd;Alternativa 2;73340,18608
JPN;Other Non-Metallic Mineral;26;producao_bruta_pd;Alternativa 2;33251,00996
JPN;Basic Metals and Fabricated Metal;27t28;producao_bruta_pd;Alternativa 2;245132,2088
JPN;Machinery, Nec;29;producao_bruta_pd;Alternativa 2;102625,2265
JPN;Electrical and Optical Equipment;30t33;producao_bruta_pd;Alternativa 2;178018,2549
JPN;Transport Equipment;34t35;producao_bruta_pd;Alternativa 2;194591,0815
JPN;"Manufacturing, Nec; Recycling";36t37;producao_bruta_pd;Alternativa 2;22030,74166
JPN;Electricity, Gas and Water Supply;E;producao_bruta_pd;Alternativa 2;103741,943
JPN;Construction;F;producao_bruta_pd;Alternativa 2;373571,7539
JPN;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;producao_bruta_pd;Alternativa 2;0
JPN;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;producao_bruta_pd;Alternativa 2;0
JPN;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;producao_bruta_pd;Alternativa 2;0
JPN;Hotels and Restaurants;H;producao_bruta_pd;Alternativa 2;0
JPN;Inland Transport;60;producao_bruta_pd;Alternativa 2;127716,0371
JPN;Water Transport;61;producao_bruta_pd;Alternativa 2;28943,99679
JPN;Air Transport;62;producao_bruta_pd;Alternativa 2;9451,097101
JPN;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;producao_bruta_pd;Alternativa 2;0
JPN;Post and Telecommunications;64;producao_bruta_pd;Alternativa 2;0
JPN;Financial Intermediation;J;producao_bruta_pd;Alternativa 2;0
JPN;Real Estate Activities;70;producao_bruta_pd;Alternativa 2;0
JPN;Renting of M&Eq and Other Business Activities;71t74;producao_bruta_pd;Alternativa 2;0
JPN;"Public Admin and Defence; Compulsory Social Security";L;producao_bruta_pd;Alternativa 2;0
JPN;Education;M;producao_bruta_pd;Alternativa 2;128111,5066
JPN;Health and Social Work;N;producao_bruta_pd;Alternativa 2;289711,5762
JPN;Other Community, Social and Personal Services;O;producao_bruta_pd;Alternativa 2;0
JPN;Private Households with Employed Persons;P;producao_bruta_pd;Alternativa 2;0
MEX;Agriculture, Hunting, Forestry and Fishing;AtB;producao_bruta_pd;Alternativa 2;164066,8404
MEX;Mining and Quarrying;C;producao_bruta_pd;Alternativa 2;19000,50374
MEX;Food, Beverages and Tobacco;15t16;producao_bruta_pd;Alternativa 2;156232,2011
MEX;Textiles and Textile Products;17t18;producao_bruta_pd;Alternativa 2;41170,21275
MEX;Leather, Leather and Footwear;19;producao_bruta_pd;Alternativa 2;7254,306628
MEX;Wood and Products of Wood and Cork;20;producao_bruta_pd;Alternativa 2;7109,573001
MEX;Pulp, Paper, Paper , Printing and Publishing;21t22;producao_bruta_pd;Alternativa 2;22858,33088
MEX;Coke, Refined Petroleum and Nuclear Fuel;23;producao_bruta_pd;Alternativa 2;12803,81171
MEX;Chemicals and Chemical Products;24;producao_bruta_pd;Alternativa 2;30372,11821
MEX;Rubber and Plastics;25;producao_bruta_pd;Alternativa 2;16880,14259
MEX;Other Non-Metallic Mineral;26;producao_bruta_pd;Alternativa 2;15818,75132
MEX;Basic Metals and Fabricated Metal;27t28;producao_bruta_pd;Alternativa 2;34309,96701
MEX;Machinery, Nec;29;producao_bruta_pd;Alternativa 2;14854,17954
MEX;Electrical and Optical Equipment;30t33;producao_bruta_pd;Alternativa 2;85173,8685
MEX;Transport Equipment;34t35;producao_bruta_pd;Alternativa 2;55377,3043
MEX;"Manufacturing, Nec; Recycling";36t37;producao_bruta_pd;Alternativa 2;23027,66284
MEX;Electricity, Gas and Water Supply;E;producao_bruta_pd;Alternativa 2;21877,41857
MEX;Construction;F;producao_bruta_pd;Alternativa 2;210990,9175
MEX;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;producao_bruta_pd;Alternativa 2;0
MEX;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;producao_bruta_pd;Alternativa 2;0
MEX;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;producao_bruta_pd;Alternativa 2;0
MEX;Hotels and Restaurants;H;producao_bruta_pd;Alternativa 2;0
MEX;Inland Transport;60;producao_bruta_pd;Alternativa 2;94715,48073
MEX;Water Transport;61;producao_bruta_pd;Alternativa 2;3986,264096
MEX;Air Transport;62;producao_bruta_pd;Alternativa 2;8691,639495
MEX;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;producao_bruta_pd;Alternativa 2;0
MEX;Post and Telecommunications;64;producao_bruta_pd;Alternativa 2;0
MEX;Financial Intermediation;J;producao_bruta_pd;Alternativa 2;0
MEX;Real Estate Activities;70;producao_bruta_pd;Alternativa 2;0
MEX;Renting of M&Eq and Other Business Activities;71t74;producao_bruta_pd;Alternativa 2;0
MEX;"Public Admin and Defence; Compulsory Social Security";L;producao_bruta_pd;Alternativa 2;0
MEX;Education;M;producao_bruta_pd;Alternativa 2;166893,7068
MEX;Health and Social Work;N;producao_bruta_pd;Alternativa 2;65945,40925
MEX;Other Community, Social and Personal Services;O;producao_bruta_pd;Alternativa 2;0
MEX;Private Households with Employed Persons;P;producao_bruta_pd;Alternativa 2;0
USA;Agriculture, Hunting, Forestry and Fishing;AtB;producao_bruta_pd;Alternativa 2;253444,8647
USA;Mining and Quarrying;C;producao_bruta_pd;Alternativa 2;121337,3126
USA;Food, Beverages and Tobacco;15t16;producao_bruta_pd;Alternativa 2;552956,391
USA;Textiles and Textile Products;17t18;producao_bruta_pd;Alternativa 2;41055,98621
USA;Leather, Leather and Footwear;19;producao_bruta_pd;Alternativa 2;2774,606663
USA;Wood and Products of Wood and Cork;20;producao_bruta_pd;Alternativa 2;46872,43344
USA;Pulp, Paper, Paper , Printing and Publishing;21t22;producao_bruta_pd;Alternativa 2;144862,2223
USA;Coke, Refined Petroleum and Nuclear Fuel;23;producao_bruta_pd;Alternativa 2;258452,7937
USA;Chemicals and Chemical Products;24;producao_bruta_pd;Alternativa 2;181895,1558
USA;Rubber and Plastics;25;producao_bruta_pd;Alternativa 2;70259,28941
USA;Other Non-Metallic Mineral;26;producao_bruta_pd;Alternativa 2;35300,73532
USA;Basic Metals and Fabricated Metal;27t28;producao_bruta_pd;Alternativa 2;180944,3548
USA;Machinery, Nec;29;producao_bruta_pd;Alternativa 2;114642,0919
USA;Electrical and Optical Equipment;30t33;producao_bruta_pd;Alternativa 2;186956,4307
USA;Transport Equipment;34t35;producao_bruta_pd;Alternativa 2;244957,233
USA;"Manufacturing, Nec; Recycling";36t37;producao_bruta_pd;Alternativa 2;66720,49382
USA;Electricity, Gas and Water Supply;E;producao_bruta_pd;Alternativa 2;129058,5897
USA;Construction;F;producao_bruta_pd;Alternativa 2;457031,2951
USA;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;producao_bruta_pd;Alternativa 2;0
USA;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;producao_bruta_pd;Alternativa 2;0
USA;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;producao_bruta_pd;Alternativa 2;0
USA;Hotels and Restaurants;H;producao_bruta_pd;Alternativa 2;0
USA;Inland Transport;60;producao_bruta_pd;Alternativa 2;136215,9088
USA;Water Transport;61;producao_bruta_pd;Alternativa 2;8906,103347
USA;Air Transport;62;producao_bruta_pd;Alternativa 2;34283,80054
USA;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;producao_bruta_pd;Alternativa 2;0
USA;Post and Telecommunications;64;producao_bruta_pd;Alternativa 2;0
USA;Financial Intermediation;J;producao_bruta_pd;Alternativa 2;0
USA;Real Estate Activities;70;producao_bruta_pd;Alternativa 2;0
USA;Renting of M&Eq and Other Business Activities;71t74;producao_bruta_pd;Alternativa 2;0
USA;"Public Admin and Defence; Compulsory Social Security";L;producao_bruta_pd;Alternativa 2;0
USA;Education;M;producao_bruta_pd;Alternativa 2;204106,1405
USA;Health and Social Work;N;producao_bruta_pd;Alternativa 2;926982,1429
USA;Other Community, Social and Personal Services;O;producao_bruta_pd;Alternativa 2;0
